timestamp,slice_type,slice_id,cpu_util_pct,mem_util_pct,bw_util_pct,active_users,queue_len,congestion_flag,Use Case Type,Packet Loss Budget,Latency Budget (ns),Jitter Budget (ns),Data Rate Budget (Gbps),Required Mobility,Required Connectivity,Slice Available Transfer Rate (Gbps),Slice Latency (ns),Slice Packet Loss,Slice Jitter (ns),Slice Handover
2025-01-01 04:39:00,mURLLC,mURLLC_01,71.88,58.76,74.32,47,1,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 04:40:00,mURLLC,mURLLC_01,70.93,58.62,76.46,45,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 04:41:00,mURLLC,mURLLC_01,67.54,58.3,73.28,46,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 04:42:00,mURLLC,mURLLC_01,64.43,57.17,69.73,44,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 04:43:00,mURLLC,mURLLC_01,67.94,56.53,68.26,44,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 04:44:00,mURLLC,mURLLC_01,64.39,58.95,68.46,42,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 04:45:00,mURLLC,mURLLC_01,58.21,60.56,70.28,45,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 04:46:00,mURLLC,mURLLC_01,64.01,59.89,67.0,44,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 04:47:00,mURLLC,mURLLC_01,65.08,56.84,70.07,45,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 04:48:00,mURLLC,mURLLC_01,64.8,58.18,71.82,45,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 04:49:00,mURLLC,mURLLC_01,68.62,58.41,72.0,46,1,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 04:50:00,mURLLC,mURLLC_01,59.87,56.95,62.2,44,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 04:51:00,mURLLC,mURLLC_01,65.83,57.99,69.56,46,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 04:52:00,mURLLC,mURLLC_01,59.82,57.45,70.81,43,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 04:53:00,mURLLC,mURLLC_01,63.64,61.28,71.37,47,1,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 04:54:00,mURLLC,mURLLC_01,65.95,59.25,72.34,42,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 04:55:00,mURLLC,mURLLC_01,60.48,61.19,70.08,44,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 04:56:00,mURLLC,mURLLC_01,64.43,59.42,72.54,46,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 04:57:00,mURLLC,mURLLC_01,69.41,61.19,74.03,46,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 04:58:00,mURLLC,mURLLC_01,67.41,56.98,75.79,46,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 04:59:00,mURLLC,mURLLC_01,70.09,61.01,72.01,44,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:00:00,mURLLC,mURLLC_01,63.78,58.98,65.02,41,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:01:00,mURLLC,mURLLC_01,66.47,58.98,78.08,48,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:02:00,mURLLC,mURLLC_01,71.87,60.71,75.87,46,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:03:00,mURLLC,mURLLC_01,67.36,59.12,70.33,47,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:04:00,mURLLC,mURLLC_01,67.81,59.99,73.14,45,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:05:00,mURLLC,mURLLC_01,68.08,57.92,70.08,46,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:06:00,mURLLC,mURLLC_01,63.28,62.18,70.27,44,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:07:00,mURLLC,mURLLC_01,68.69,58.13,75.0,46,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:08:00,mURLLC,mURLLC_01,65.65,57.75,73.99,47,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:09:00,mURLLC,mURLLC_01,68.57,58.06,72.29,43,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:10:00,mURLLC,mURLLC_01,65.75,57.55,76.29,50,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:11:00,mURLLC,mURLLC_01,70.57,56.71,79.2,50,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:12:00,mURLLC,mURLLC_01,72.11,59.6,77.52,51,1,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:13:00,mURLLC,mURLLC_01,67.66,57.67,75.6,51,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:14:00,mURLLC,mURLLC_01,71.91,58.48,76.1,54,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:15:00,mURLLC,mURLLC_01,66.58,56.37,75.03,51,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:16:00,mURLLC,mURLLC_01,65.16,61.94,75.06,52,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:17:00,mURLLC,mURLLC_01,68.62,60.37,74.73,49,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:18:00,mURLLC,mURLLC_01,65.52,56.5,70.53,49,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:19:00,mURLLC,mURLLC_01,71.08,59.39,75.07,50,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:20:00,mURLLC,mURLLC_01,67.09,59.4,77.16,47,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:21:00,mURLLC,mURLLC_01,70.02,59.48,74.04,48,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:22:00,mURLLC,mURLLC_01,67.92,60.28,74.31,49,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:23:00,mURLLC,mURLLC_01,67.91,57.5,69.85,50,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:24:00,mURLLC,mURLLC_01,63.7,58.33,70.25,49,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:25:00,mURLLC,mURLLC_01,65.24,59.05,71.1,50,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:26:00,mURLLC,mURLLC_01,67.19,60.63,72.88,48,1,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:27:00,mURLLC,mURLLC_01,70.71,59.34,74.32,51,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:28:00,mURLLC,mURLLC_01,68.57,60.22,73.47,50,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:29:00,mURLLC,mURLLC_01,64.03,58.06,74.08,48,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:30:00,mURLLC,mURLLC_01,67.23,58.86,77.4,48,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:31:00,mURLLC,mURLLC_01,68.24,61.05,75.84,48,1,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:32:00,mURLLC,mURLLC_01,68.01,60.82,78.36,47,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:33:00,mURLLC,mURLLC_01,69.34,60.49,69.09,48,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:34:00,mURLLC,mURLLC_01,66.43,61.25,75.13,49,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:35:00,mURLLC,mURLLC_01,64.46,60.97,73.62,49,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:36:00,mURLLC,mURLLC_01,67.74,59.35,76.87,50,1,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:37:00,mURLLC,mURLLC_01,68.25,60.99,72.31,49,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:38:00,mURLLC,mURLLC_01,66.69,60.37,73.79,47,1,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:39:00,mURLLC,mURLLC_01,70.8,59.81,72.51,48,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:40:00,mURLLC,mURLLC_01,65.25,59.65,76.26,50,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:41:00,mURLLC,mURLLC_01,69.91,61.84,79.76,52,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:42:00,mURLLC,mURLLC_01,71.26,61.4,68.41,49,2,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:43:00,mURLLC,mURLLC_01,68.66,59.61,73.25,49,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:44:00,mURLLC,mURLLC_01,68.64,59.32,79.61,49,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:45:00,mURLLC,mURLLC_01,65.2,59.57,77.43,49,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:46:00,mURLLC,mURLLC_01,66.13,61.51,75.64,48,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:47:00,mURLLC,mURLLC_01,66.8,58.94,72.41,50,1,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:48:00,mURLLC,mURLLC_01,69.53,60.28,72.23,49,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:49:00,mURLLC,mURLLC_01,66.1,61.43,76.45,52,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:50:00,mURLLC,mURLLC_01,64.82,61.13,74.09,49,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:51:00,mURLLC,mURLLC_01,65.99,61.22,71.51,50,1,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:52:00,mURLLC,mURLLC_01,71.5,58.29,73.03,49,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:53:00,mURLLC,mURLLC_01,74.65,61.16,82.21,50,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:54:00,mURLLC,mURLLC_01,64.23,59.47,76.23,50,1,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:55:00,mURLLC,mURLLC_01,65.94,59.94,71.41,52,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:56:00,mURLLC,mURLLC_01,71.52,58.29,79.52,49,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:57:00,mURLLC,mURLLC_01,66.77,62.15,72.68,49,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:58:00,mURLLC,mURLLC_01,68.06,61.53,80.51,50,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 05:59:00,mURLLC,mURLLC_01,71.12,59.72,76.26,47,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:00:00,mURLLC,mURLLC_01,65.59,61.34,66.74,51,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:01:00,mURLLC,mURLLC_01,68.45,61.95,68.74,50,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:02:00,mURLLC,mURLLC_01,68.52,62.68,74.92,50,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:03:00,mURLLC,mURLLC_01,67.44,61.64,75.84,49,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:04:00,mURLLC,mURLLC_01,70.17,60.14,76.83,50,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:05:00,mURLLC,mURLLC_01,67.93,59.26,78.55,51,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:06:00,mURLLC,mURLLC_01,70.29,64.13,74.99,51,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:07:00,mURLLC,mURLLC_01,69.85,60.4,70.03,49,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:08:00,mURLLC,mURLLC_01,65.17,60.91,74.36,51,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:09:00,mURLLC,mURLLC_01,63.16,61.59,69.2,50,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:10:00,mURLLC,mURLLC_01,71.57,62.32,73.94,50,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:11:00,mURLLC,mURLLC_01,72.03,60.76,78.62,50,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:12:00,mURLLC,mURLLC_01,70.73,62.5,80.06,51,1,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:13:00,mURLLC,mURLLC_01,63.39,64.93,73.01,49,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:14:00,mURLLC,mURLLC_01,67.83,60.71,75.68,49,1,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:15:00,mURLLC,mURLLC_01,65.81,62.0,71.87,52,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:16:00,mURLLC,mURLLC_01,68.44,59.8,78.33,51,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:17:00,mURLLC,mURLLC_01,67.61,60.63,73.2,51,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:18:00,mURLLC,mURLLC_01,62.83,60.06,73.75,50,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:19:00,mURLLC,mURLLC_01,69.97,59.69,78.02,52,1,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:20:00,mURLLC,mURLLC_01,68.17,59.73,73.69,50,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:21:00,mURLLC,mURLLC_01,68.23,63.35,77.46,52,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:22:00,mURLLC,mURLLC_01,70.35,63.88,73.38,49,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:23:00,mURLLC,mURLLC_01,67.56,63.27,77.83,53,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:24:00,mURLLC,mURLLC_01,70.14,61.19,76.54,53,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:25:00,mURLLC,mURLLC_01,73.47,62.64,78.92,51,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:26:00,mURLLC,mURLLC_01,68.79,59.35,73.22,51,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:27:00,mURLLC,mURLLC_01,66.44,57.34,78.3,52,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:28:00,mURLLC,mURLLC_01,72.56,60.94,74.9,50,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:29:00,mURLLC,mURLLC_01,68.51,61.75,76.26,50,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:30:00,mURLLC,mURLLC_01,70.1,61.07,74.43,53,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:31:00,mURLLC,mURLLC_01,71.29,61.81,80.18,51,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:32:00,mURLLC,mURLLC_01,72.44,61.62,77.57,52,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:33:00,mURLLC,mURLLC_01,68.48,60.84,71.19,50,2,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:34:00,mURLLC,mURLLC_01,69.29,60.9,78.77,52,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:35:00,mURLLC,mURLLC_01,71.36,62.14,82.96,54,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:36:00,mURLLC,mURLLC_01,68.56,64.28,73.15,52,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:37:00,mURLLC,mURLLC_01,66.8,61.03,74.22,54,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:38:00,mURLLC,mURLLC_01,72.99,63.59,79.85,51,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:39:00,mURLLC,mURLLC_01,72.14,60.66,75.66,55,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:40:00,mURLLC,mURLLC_01,71.18,60.6,78.93,52,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
2025-01-01 06:41:00,mURLLC,mURLLC_01,67.86,63.01,76.25,51,0,0,Remote health monitoring,"1,00E-05",1000000,0,0,no,yes,6930.115205155025,2360182.248061958,0.0003524840404478,2862457.2957526394,yes
